beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
vivomed ltd,UK,United Kingdom,project,Northern Ireland,,,,,
menta,UK,United Kingdom,project,England,East of England,,,,
fois ltd,UK,United Kingdom,project,Northern Ireland,,,,,
temp dent dental agency limited,UK,United Kingdom,project,England,London,,,,
bulrush horticulture limited,UK,United Kingdom,project,Northern Ireland,,,,,
bupa care homes (cfhcare) limited,UK,United Kingdom,project,England,South East,,,,
strathfoyle women's activity group ltd,UK,United Kingdom,project,Northern Ireland,,,,,
hhsc training and consultancy services,UK,United Kingdom,project,England,Yorkshire,,,,
opus retail solutions limited,UK,United Kingdom,project,Northern Ireland,,,,,
deti energy division,UK,United Kingdom,project,Northern Ireland,,,,,
tesab engineering limited,UK,United Kingdom,project,Northern Ireland,,,,,
kiara training college (uk) ltd,UK,United Kingdom,project,England,London,,,,
environmental fabrications limited,UK,United Kingdom,project,Northern Ireland,,,,,
larsen manufacturing ltd,UK,United Kingdom,project,Northern Ireland,,,,,
jhp group limited,UK,United Kingdom,project,England,East of England,,,,
northbrook college sussex,UK,United Kingdom,project,England,East Midlands,,,,
gingerbread,UK,United Kingdom,project,England,London,,,,
lda,UK,United Kingdom,project,England,London,,,,
outsource vocational learning limited,UK,United Kingdom,project,England,East Midlands,,,,
cranfield university,UK,United Kingdom,project,England,East of England,,,,
the prince's trust,UK,United Kingdom,project,Northern Ireland,,,,,
accenture (uk) limited,UK,United Kingdom,project,England,West Midlands,,,,
hhsc training and consultancy services,UK,United Kingdom,project,England,South Yorkshire,,,,
northamptonshi re industrial training,UK,United Kingdom,project,England,West Midlands,,,,
acorn it solutions ltd,UK,United Kingdom,project,Northern Ireland,,,,,
avant partnership limited,UK,United Kingdom,project,England,East Midlands,,,,
profile tree llp,UK,United Kingdom,project,Northern Ireland,,,,,
metskill limited,UK,United Kingdom,project,England,North West,,,,
thelightbulb ltd,UK,United Kingdom,project,England,South East,,,,
eef west midlands association,UK,United Kingdom,project,England,West Midlands,,,,
maximus employment & training,UK,United Kingdom,project,England,South West,,,,
new college durham,UK,United Kingdom,project,England,Yorkshire,,,,
vaughan engineering group limited,UK,United Kingdom,project,Northern Ireland,,,,,
fivemiletown & brookeborough co-operative agricultural & dairy society limited tla fivemiletown crea,UK,United Kingdom,project,Northern Ireland,,,,,
seasalt limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
tresham college of further and higher,UK,United Kingdom,project,England,East Midlands,,,,
esg corporate services limited,UK,United Kingdom,project,England,East of England,,,,
o'kane poultry ltd,UK,United Kingdom,project,Northern Ireland,,,,,
intec business colleges limited,UK,United Kingdom,project,England,South Yorkshire,,,,
uh ventures limited,UK,United Kingdom,project,England,London,,,,
barking and dagenham college,UK,United Kingdom,project,England,London,,,,
isis training & recruitment limited,UK,United Kingdom,project,England,East Midlands,,,,
uganda community relief association,UK,United Kingdom,project,England,London,,,,
xtp international limited,UK,United Kingdom,project,England,South East,,,,
remploy ltd,UK,United Kingdom,project,England,London,,,,
crosby training,UK,United Kingdom,project,England,Merseyside,,,,
babcock training limited,UK,United Kingdom,project,England,North East,,,,
bedford training group limited,UK,United Kingdom,project,England,South East,,,,
white phoenix media ltd.,UK,United Kingdom,project,England,London,,,,
technology strategy board,UK,United Kingdom,project,England,Yorkshire,,,,
north west centre for learning & development,UK,United Kingdom,project,Northern Ireland,,,,,
the salford diocesan trust,UK,United Kingdom,project,England,Merseyside,,,,
european programmes (led),UK,United Kingdom,project,Northern Ireland,,,,,
shane & cathal nugent t/a nugent coachworks,UK,United Kingdom,project,Northern Ireland,,,,,
building engineering services training,UK,United Kingdom,project,England,London,,,,
craegmoor facilities company limited,UK,United Kingdom,project,England,Merseyside,,,,
tyne north training limited,UK,United Kingdom,project,England,North East,,,,
btcv,UK,United Kingdom,project,England,North East,,,,
career choices dewis gyrfa ltd,UK,United Kingdom,project,Wales,Wales,,,,
oakmere community college,UK,United Kingdom,project,England,Merseyside,,,,
fms (ni) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
dimensions training solutions limited,UK,United Kingdom,project,England,South Yorkshire,,,,
morthyng group limited,UK,United Kingdom,project,England,North West,,,,
learndirect limited,UK,United Kingdom,project,England,South Yorkshire,,,,
ffs realisations 2012 limited,UK,United Kingdom,project,England,North East,,,,
north lancs. training group limited(the),UK,United Kingdom,project,England,Merseyside,,,,
autogen manufacturing ltd,UK,United Kingdom,project,Northern Ireland,,,,,
openwave systems ltd,UK,United Kingdom,project,Northern Ireland,,,,,
rising stars ( health clubs ) limited,UK,United Kingdom,project,England,Yorkshire,,,,
sunderland college,UK,United Kingdom,project,England,North East,,,,
biznet iis ltd,UK,United Kingdom,project,Northern Ireland,,,,,
sunderland college,UK,United Kingdom,project,England,South Yorkshire,,,,
banah uk ltd,UK,United Kingdom,project,Northern Ireland,,,,,
oakfield cabinets ltd,UK,United Kingdom,project,Northern Ireland,,,,,
craven college,UK,United Kingdom,project,England,Yorkshire,,,,
city and islington college,UK,United Kingdom,project,England,Merseyside,,,,
patrick butler t/a b m kitchens,UK,United Kingdom,project,Northern Ireland,,,,,
economic solutions limited,UK,United Kingdom,project,England,South Yorkshire,,,,
jarvis training management limited,UK,United Kingdom,project,England,Yorkshire,,,,
nestor primecare services limited,UK,United Kingdom,project,England,East Midlands,,,,
learndirect (previously delivered by jhp group ltd),UK,United Kingdom,project,England,South West,,,,
training for travel limited,UK,United Kingdom,project,England,Merseyside,,,,
rlc (uk) limited,UK,United Kingdom,project,Northern Ireland,,,,,
sustrans scotland,UK,United Kingdom,project,Scotland,Highland and Islands,,,,
orion people solutions ltd.,UK,United Kingdom,project,England,South Yorkshire,,,,
city college norwich,UK,United Kingdom,project,England,North East,,,,
rotary evolutions ltd,UK,United Kingdom,project,Northern Ireland,,,,,
richard taunton sixth form college,UK,United Kingdom,project,England,South East,,,,
hackney learning trust,UK,United Kingdom,project,England,London,,,,
serco limited,UK,United Kingdom,project,England,West Midlands,,,,
landscaping centre limited,UK,United Kingdom,project,Northern Ireland,,,,,
spadenext limited,UK,United Kingdom,project,England,North East,,,,
geoffrey baird & joy baird t/a craigmore,UK,United Kingdom,project,Northern Ireland,,,,,
walsall college,UK,United Kingdom,project,England,East of England,,,,
the cadcentre (uk) limited,UK,United Kingdom,project,England,West Midlands,,,,
north nottinghamshire college,UK,United Kingdom,project,England,East Midlands,,,,
sunderland engineering training association,UK,United Kingdom,project,England,North East,,,,
cxk limited,UK,United Kingdom,project,England,East of England,,,,
kats ltd,UK,United Kingdom,project,England,East of England,,,,
fivemiletown & brookborough co-op society ltd,UK,United Kingdom,project,Northern Ireland,,,,,
harlow college,UK,United Kingdom,project,England,South East,,,,
outsource vocational learning limited,UK,United Kingdom,project,England,London,,,,
ske solutions ltd,UK,United Kingdom,project,Northern Ireland,,,,,
grainne maher t/a millinery / pluck & devour,UK,United Kingdom,project,Northern Ireland,,,,,
prospects (glasgow) limited,UK,United Kingdom,project,England,London,,,,
hepco slide systems limited,UK,United Kingdom,project,England,South West,,,,
skills for health,UK,United Kingdom,project,England,London,,,,
ixion cg limited,UK,United Kingdom,project,England,Merseyside,,,,
veolia environnement development centre,UK,United Kingdom,project,England,South Yorkshire,,,,
city college coventry,UK,United Kingdom,project,England,North East,,,,
the college of animal welfare limited,UK,United Kingdom,project,England,East Midlands,,,,
the prince's trust,UK,United Kingdom,project,England,London,,,,
oxford innovation ltd (grants),UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
international synergies ltd,UK,United Kingdom,project,England,West Midlands,,,,
amersham & wycombe college,UK,United Kingdom,project,England,East Midlands,,,,
british gas services limited,UK,United Kingdom,project,England,Yorkshire,,,,
north highland college,UK,United Kingdom,project,Scotland,Highlands and Islands,,,,
rexel uk limited,UK,United Kingdom,project,England,West Midlands,,,,
francis dinsomore limited,UK,United Kingdom,project,Northern Ireland,,,,,
frylite limited,UK,United Kingdom,project,Northern Ireland,,,,,
l.e. pritchitt & company limited,UK,United Kingdom,project,Northern Ireland,,,,,
"compass group, uk and ireland limited",UK,United Kingdom,project,England,South East,,,,
yelo limited,UK,United Kingdom,project,Northern Ireland,,,,,
geocel limited,UK,United Kingdom,project,England,South West,,,,
key training limited,UK,United Kingdom,project,England,East Midlands,,,,
retail motor industry training limited,UK,United Kingdom,project,England,East Midlands,,,,
university of east london docklands business units university way e16 2rd,UK,United Kingdom,project,England,London,,,,
the lancashire colleges limited,UK,United Kingdom,project,England,Merseyside,,,,
west midlands manufacturing consortium ltd,UK,United Kingdom,project,England,North West,,,,
training for travel limited,UK,United Kingdom,project,England,London,,,,
the federation of groundwork trusts,UK,United Kingdom,project,England,London,,,,
kts training (2002) limited,UK,United Kingdom,project,England,South West,,,,
queens university belfast (collaborative project with andor technology limited),UK,United Kingdom,project,Northern Ireland,,,,,
exemplas holdings limited,UK,United Kingdom,project,England,South Yorkshire,,,,
aspire learning and development limited,UK,United Kingdom,project,England,South East,,,,
axia solutions limited,UK,United Kingdom,project,England,Merseyside,,,,
lucid interactive ltd,UK,United Kingdom,project,Northern Ireland,,,,,
symphony assessment limited,UK,United Kingdom,project,England,East Midlands,,,,
haydon training services limited,UK,United Kingdom,project,England,East of England,,,,
craegmoor facilities company limited,UK,United Kingdom,project,England,East Midlands,,,,
damiraco ltd t/a the enniskillen hotel,UK,United Kingdom,project,Northern Ireland,,,,,
four counties training limited,UK,United Kingdom,project,England,South East,,,,
ceva logistics limited,UK,United Kingdom,project,England,West Midlands,,,,
m2 training limited,UK,United Kingdom,project,England,North East,,,,
voyage healthcare group limited,UK,United Kingdom,project,England,West Midlands,,,,
trn (train) ltd.,UK,United Kingdom,project,England,South West,,,,
on music ltd,UK,United Kingdom,project,Northern Ireland,,,,,
more training limited,UK,United Kingdom,project,England,North East,,,,
widows and orphans international,UK,United Kingdom,project,England,London,,,,
northern ireland tourist board,UK,United Kingdom,project,Northern Ireland,,,,,
walker communications ltd,UK,United Kingdom,project,Northern Ireland,,,,,
glenbio ltd,UK,United Kingdom,project,Northern Ireland,,,,,
food and drink training solutions limited,UK,United Kingdom,project,England,East Midlands,,,,
ymca swansea,UK,United Kingdom,project,Wales,Wales,,,,
